id,name,is_closed,rating,review_count,address1,zip_code,latitude,longitude,price,phone,hotdogs,sandwiches,pizza,tradamerican,burgers,mexican,grocery,breakfast_brunch,coffee,chinese,italian,newamerican,chicken_wings,delis,bars,salad,seafood,bbq,bakeries,sushi
chick-fil-a-wake-forest-2,chick-fil-a,FALSE,4,18,11730 Retail Dr,27587,35.96715163,-78.54288572,$,19195629004,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
harris-teeter-wake-forest,harris teeter,FALSE,3.5,9,3638 Rogers Rd,27587,35.9446354,-78.5048232,$$,19195629521,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
la-cocina-mebane,la cocina,FALSE,3,27,454 Compass Drive,27302,36.06575627,-79.3022099,$$,19195634500,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
the-parlour-durham-2,the parlour,FALSE,4.5,307,117 Market St,27701,35.99667019,-78.90219155,$,19195647999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
chick-fil-a-holly-springs,chick-fil-a,FALSE,4.5,28,801 Village Walk Dr,27540,35.63936083,-78.83489829,$,19195670060,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
the-original-ny-pizza-holly-springs-3,the original ny pizza,FALSE,3.5,25,Holly Springs Crossing Shopping Center,27540,35.6546851,-78.8244522,$$,19195670505,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
jus-enuff-home-cookin-fuquay-varina,jus' enuff home cookin',FALSE,4,28,736 N Main St,27526,35.5914128,-78.7887229,$,19195670587,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nils-cafe-mediterranean-cuisine-fuquay-varina,nil's cafe mediterranean cuisine,FALSE,4.5,41,513 Broad St,27526,35.5934296,-78.7940216,$,19195670887,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
sheetz-fuquay-varina-3,sheetz,FALSE,2,3,1885 N Broad St,27526,35.61017859,-78.80768416,$,19195671333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
joyce-and-family-restaurant-and-catering-fuquay-varina,joyce & family restaurant & catering,FALSE,3.5,41,129 N Main St,27526,35.5859489,-78.80056,$$,19195671717,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
dominos-pizza-holly-springs-2,domino's pizza,FALSE,2.5,3,2110 Crossway Ln,27540,35.66352857,-78.83544388,"NA",19195672330,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
aviator-brewing-company-fuquay-varina-2,aviator brewing company,FALSE,3.5,55,209 Technology Park Ln,27526,35.61976685,-78.80824958,$,19195672337,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
walmart-supercenter-fuquay-varina,walmart supercenter,FALSE,2.5,9,1051 E Broad St,27526,35.59472379,-78.78113965,$,19195672350,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
sonic-drive-in-holly-springs-2,sonic drive-in,FALSE,2,21,700 Cayman Ave,27540,35.6611404,-78.8353424,$,19195672555,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
bass-lake-draft-house-holly-springs,bass lake draft house,FALSE,3,96,124 Bass Lake Rd,27540,35.6538086,-78.8247986,$$,19195673251,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
south-wake-oral-surgery-daniel-j-mahar-dds-fuquay-varina,"south wake oral surgery - daniel j mahar, dds",FALSE,5,1,7636 Purfoy Rd,27526,35.58883,-78.77373,"NA",19195673293,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
dairy-queen-fuquay-varina,dairy queen,FALSE,4.5,4,1416 N Main St,27526,35.5930176,-78.7717361,$,19195673738,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
holly-springs-cultural-center-holly-springs,holly springs cultural center,FALSE,4,1,300 W Ballentine St,27540,35.6501144,-78.8353352,"NA",19195674000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
kroger-fuquay-varina,kroger,FALSE,4,10,1371 E Broad St,27526,35.5942971,-78.7768336,$$,19195677423,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
kroger-pharmacy-fuquay-varina,kroger pharmacy,FALSE,4,5,1371 E Broad St,27526,35.5942971,-78.7768336,$$,19195677426,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
new-rainbow-fuquay-varina,new rainbow,FALSE,3.5,7,3427 N Main St,27526,35.6244812,-78.7243423,$,19195678272,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
king-chinese-buffet-fuquay-varina,king chinese buffet,FALSE,3,5,1025 E Broad St,27526,35.5930557,-78.78022,$,19195678989,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
krispy-kreme-fuquay-varina,krispy kreme,FALSE,3,10,728 Judd Pkwy,27526,35.59354246,-78.77891958,$,19195679827,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
cruizers-wake-forest,cruizers,FALSE,4,2,12500 Capital Blvd,27587,35.98622,-78.53437,$$,19195690634,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
texas-roadhouse-wake-forest,texas roadhouse,FALSE,3.5,55,11440 Capital Boulevard,27587,35.956459,-78.540342,$$,19195692119,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
charrons-deli-youngsville,charron's deli,FALSE,4.5,27,133 E Main St,27596,36.0250092,-78.4751129,$,19195692147,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
farm-table-wake-forest,farm table,FALSE,3.5,66,960 Gateway Commons Cir,27587,35.96711791,-78.49303767,$$,19195696714,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gatehouse-tavern-wake-forest,gatehouse tavern,FALSE,3,70,960 Gateway Commons Cir,27587,35.9686356,-78.4934311,$$,19195696745,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
mcdonalds-youngsville,mcdonald's,FALSE,2.5,7,1110 US Hwy 1,27596,36.04116582,-78.49728227,$,19195699953,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
golden-corral-wake-forest,golden corral,FALSE,3,14,11016 Capital Blvd,27587,35.94773,-78.53778,$,19195702808,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
asuka-asian-bistro-and-sushi-bar-wake-forest,asuka asian bistro & sushi bar,FALSE,4,60,2101 S Main St,27587,35.9481459,-78.5333417,$$,19195702828,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
moes-southwest-grill-raleigh-13,moe's southwest grill,FALSE,3,20,10760-101 Wakefield Commons Dr,27614,35.94263022,-78.54111237,$,19195703222,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
kiwi-cafe-and-smoothies-raleigh,kiwi cafe & smoothies,FALSE,4,26,11211 Galleria Ave,27614,35.94855707,-78.54341995,$,19195705001,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
holiday-inn-express-and-suites-raleigh-north-wake-forest-raleigh-5,holiday inn express & suites raleigh north - wake forest,FALSE,4.5,18,11400 Common Oaks Dr,27614,35.9513512,-78.5409088,$$,19195705550,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
buffalo-brothers-wake-forest,buffalo brothers,FALSE,3,59,11735 Retail Dr,27587,35.96770618,-78.54343915,$$,19195706004,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
marcos-pizza-wake-forest,marco's pizza,FALSE,3.5,22,3625 Rogers Rd,27587,35.94521093,-78.50332294,$,19195706006,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
over-the-falls-wake-forest,over the falls,FALSE,4,157,419 S Brooks St,27587,35.9750729,-78.5095004,$$,19195708588,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
miltons-pizza-and-pasta-raleigh-2,milton's pizza-wakefield,FALSE,4,65,14520 New Falls Of Neuse,27614,35.94403465,-78.54217002,$$,19195709099,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
merchants-tire-and-auto-centers-raleigh,merchant's tire & auto centers,FALSE,2,13,6120 Duraleigh Rd,27612,35.8616333,-78.7122192,"NA",19195710071,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
starbucks-raleigh-18,starbucks,FALSE,4.5,25,4421 Six Forks Rd,27609,35.84001,-78.64328,$,19195710713,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
circle-k-raleigh-11,circle k,FALSE,3.5,3,3600 Lake Boone Trail,27607,35.81594,-78.69238,$$,19195710820,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
dunkin-donuts-raleigh-4,dunkin' donuts,FALSE,2.5,10,5265 Six Forks Rd,27609,35.8528819,-78.6428804,$,19195711303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
subway-raleigh-48,subway,FALSE,1,1,4325 Glenwood Ave,27612,35.8386154,-78.6751251,$,19195711782,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
chuys-raleigh-4,chuy's,FALSE,3.5,198,4020 Market At North Hills St,27609,35.83665155,-78.63763256,$$,19195712489,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
greek-fiesta-at-crabtree-mall-raleigh,greek fiesta at crabtree mall,FALSE,3.5,13,4325 Glenwood Ave,27612,35.8381257,-78.6764438,$$,19195712545,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
jos-a-bank-raleigh,jos. a. bank,FALSE,2,1,4601 Creedmoor Rd,27612,35.84462232,-78.68055601,$$,19195712723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
diamonds-direct-crabtree-raleigh,diamonds direct crabtree,FALSE,3.5,42,4401 Glenwood Ave,27612,35.83932,-78.67902,$$$,19195712881,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
tonys-pizza-raleigh,tony's pizza,FALSE,3.5,41,8111 Rowlock Way,27613,35.88486582,-78.73784218,$,19195713588,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
chilis-raleigh-6,chili's,FALSE,2.5,35,6324 Glenwood Ave,27612,35.85833,-78.70465,$$,19195713600,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
food-lion-raleigh-6,food lion,FALSE,2.5,3,2420 Wycliff Rd,27607,35.81676,-78.69299,$,19195713638,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
wells-fargo-bank-cary-14,wells fargo bank,FALSE,4,1,998 High House Rd,27513,35.7889214,-78.8281097,"NA",19195713844,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
william-b-umstead-state-park-raleigh,william b umstead state park,FALSE,4.5,92,8801 Glenwood Ave,27617,35.890437,-78.75033,"NA",19195714170,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
rei-raleigh,rei,FALSE,4,17,4291 The Cir At N Hills,27609,35.8354784,-78.6434474,$$,19195715031,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
flemings-prime-steakhouse-and-wine-bar-raleigh-2,fleming's prime steakhouse & wine bar,FALSE,4,126,4325 Glenwood Ave,27612,35.83887165,-78.67733148,$$$$,19195716200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
suntrust-raleigh-14,suntrust,FALSE,3.5,2,118 Small Pine Dr,27603,35.7172012,-78.6546707,"NA",19195716390,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
hectors-grill-and-subs-raleigh,hector's grill & subs,FALSE,3.5,4,4325 Glenwood Ave,27612,35.8386154,-78.6751251,"NA",19195717200,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
chick-fil-a-raleigh-10,chick-fil-a,FALSE,4,28,6612 Glenwood Ave,27612,35.861142,-78.708701,$,19195718480,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
samis-subs-pizza-and-more-raleigh,"sami's subs, pizza, and more",FALSE,4,24,6405 Westgate Rd,27617,35.9014713,-78.7604399,$,19195718555,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
renaissance-raleigh-north-hills-hotel-raleigh,renaissance raleigh north hills hotel,FALSE,4,43,4100 Main At North Hills St,27609,35.8378395,-78.6424514,$$$,19195718773,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
salsa-fresh-mexican-grill-raleigh,salsa fresh mexican grill,FALSE,4,64,5910 Duraleigh Rd,27612,35.8587189,-78.7119904,$,19195719111,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
legacy-plumbing-company-raleigh-2,legacy plumbing company,FALSE,4.5,10,7416 Chapel Hill Rd,27607,35.7949113,-78.7490863,$$,19195719146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
maggianos-little-italy-durham-2,maggiano's little italy,FALSE,3.5,221,8030 Renaissance Pkwy,27713,35.90456968,-78.94428823,$$,19195720070,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
teds-montana-grill-durham,ted's montana grill,FALSE,4,170,6911 Fayetteville Rd,27713,35.90367222,-78.93594544,$$,19195721210,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
embassy-suites-raleigh,embassy suites,FALSE,4,34,8001 Arco Corporate Dr,27617,35.9073296,-78.776413,$$,19195722200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
amante-gourmet-pizza-durham,amante gourmet pizza,FALSE,3,17,Shoppes at Hope Valley,27713,35.949573,-78.921174,$,19195722345,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
mcdonalds-durham-3,mcdonald's,FALSE,1.5,11,4717 Nc Hwy 55,27713,35.9021272,-78.8954769,$,19195726646,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
cheerz-deli-durham,cheerz deli,FALSE,4.5,39,2945 S Miami Blvd,27703,35.9243439,-78.8441198,$,19195726789,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
the-streets-at-southpoint-durham,the streets at southpoint,FALSE,4,100,6910 Fayetteville Rd,27713,35.90416,-78.9404799,$$,19195728800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
inter-korea-house-durham,inter korea house,FALSE,3.5,77,4731 Nc Hwy 55,27713,35.89850884,-78.89838667,$,19195729132,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
akashi-durham,akashi,FALSE,4,84,2223 E Nc 54,27713,35.90169972,-78.89122225,$$,19195729444,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
pipers-in-the-park-durham,piper's in the park,FALSE,4,56,2945 S Miami Blvd,27703,35.92394,-78.84388,$,19195729767,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
jasons-deli-raleigh-2,jason's deli,FALSE,4,68,8421 Brier Creek Pkwy,27617,35.90605161,-78.78431998,$,19195729996,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
chipotle-mexican-grill-raleigh-8,chipotle mexican grill,FALSE,3.5,35,2316 Hillsborough St,27607,35.7877,-78.66665,$,19195761894,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
buffalo-wild-wings-holly-springs-2,buffalo wild wings,FALSE,2.5,59,121 Grand Hill Place,27540,35.66136471,-78.84942345,$$,19195770407,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
drive-bru-fuquay-varina,drive bru,FALSE,5,2,1013 E Broad St,27526,35.59259228,-78.78362938,$,19195770527,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
food-lion-fuquay-varina,food lion,FALSE,3,1,3417 N Main St,27526,35.6251488,-78.7258377,$$,19195770555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
china-best-holly-springs,china best,FALSE,4,20,632 Holly Springs Rd,27540,35.654319,-78.825413,$,19195770888,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
food-lion-fuquay-varina-2,food lion,FALSE,4.5,2,1508 Broad St,27526,35.6037721,-78.8034944,$$,19195771000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
chick-fil-a-fuquay-varina,chick-fil-a,FALSE,3.5,8,1460 N Main St,27526,35.593902,-78.767812,$,19195771030,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
sheetz-fuquay-varina-2,sheetz,FALSE,4,1,9915 Fayetteville Rd,27526,35.6348293,-78.71403682,$,19195771110,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
dunkin-donuts-baskin-robbins-fuquay-varina,dunkin donuts baskin robbins,FALSE,1.5,11,1450 N Main St,27526,35.5936394,-78.76828,$,19195771150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
jumbo-china-fuquay-varina,jumbo china,FALSE,3.5,8,1518 Broad St,27526,35.6034126,-78.8033142,$$,19195771268,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
