X.objectid,hsisid,name,address1,address2,city,state,postalcode,phonenumber,restaurantopendate,facilitytype,x,y,geocodestatus
782,4092014483,Tacos Mexico,1430 N Main ST ,,FUQUAY-VARINA,NC,27526,(919) 557-1777,2005-12-08T00:00:00.000Z,Restaurant,-78.77067,35.592613,M
783,4092021300,Cup A Joe,4724 Hargrove RD ,Ste. 110,RALEIGH,NC,27616,(919) 828-9665,2004-11-04T00:00:00.000Z,Food Stand,-78.590936,35.851335,M
784,4092015390,MCDONALDS (Walmart),10050 GLENWOOD AVE ,,RALEIGH,NC,27617,(919) 957-8404,2009-05-11T00:00:00.000Z,Restaurant,-78.778015,35.91234,M
785,4092015507,SUBWAY #948,6325 FALLS OF NUESE RD ,STE 7,RALEIGH,NC,27615,(919) 876-0082,2009-11-10T00:00:00.000Z,Restaurant,-78.622516,35.869229,M
786,4092013193,Bella Monica,3121-103 EDWARDS MILL RD ,,RALEIGH,NC,27612-5369,(919) 881-9778,2000-08-02T00:00:00.000Z,Restaurant,-78.706663,35.824274,M
787,4092013049,PNC 112 (Mexican),1400 EDWARDS MILL RD ,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,1999-10-28T00:00:00.000Z,Restaurant,-78.722936,35.803242,M
788,4092015232,BUFFALO WILD WINGS #206,6700 KNIGHDALE BLVD ,,KNIGHTDALE,NC,27545,(919) 217-2559,2008-09-25T00:00:00.000Z,Restaurant,-78.504642,35.79645,M
789,4092015233,QDOBA MEXICAN GRILL #203,3101-102 EDWARDS MILL  RD ,,RALEIGH,NC,27612,(919) 781-9220,2008-09-24T00:00:00.000Z,Restaurant,-78.706952,35.823991,M
790,4092016088,HIBACHI BLUE,1500 VILLAGE MARKET PL ,,MORRISVILLE,NC,27560,(919) 462-9899,2012-01-17T00:00:00.000Z,Restaurant,-78.81676,35.804544,M
791,4092014686,Longhorn Steakhouse #277,1411 Beaver Creek Commons DR ,,APEX,NC,27502,(919) 303-4889,2006-09-22T00:00:00.000Z,Restaurant,-78.883233,35.74554,M
792,4092015656,ON THE BORDER,1102 WALNUT ST ,,CARY,NC,27511-4735,(919) 460-0880,2010-06-30T00:00:00.000Z,Restaurant,-78.763315,35.770878,M
793,4092030234,CHICK-N-QUE II (WCID #425),4700 West Grove  ST ,,RALEIGH,NC,27606,(919) 369-7788,2011-12-20T00:00:00.000Z,Mobile Food Units,-78.700887,35.787294,M
794,4092015666,ON THE BORDER,3351 CYPRESS PLANTATION TRL ,,RALEIGH,NC,27616,(919) 890-3100,2010-06-30T00:00:00.000Z,Restaurant,-78.582375,35.873156,M
795,4092040131,Cousins Confection #1 (WCID# 402),5512 Shadowbrook DR,,RALEIGH,NC,27612,(919) 417-4285,2003-11-19T00:00:00.000Z,Pushcarts,-78.662387,35.85353,M
796,4092040137,A Taste of New York #1 (WCID #163),100A W Davie ST ,,RALEIGH,NC,27603,(919) 272-0405,2004-02-19T00:00:00.000Z,Pushcarts,-78.640354,35.775696,M
797,4092015275,Noodles &amp; Company #855,403 DANIELS ST ,,RALEIGH,NC,27605,(919) 755-0282,2008-10-31T00:00:00.000Z,Restaurant,-78.661573,35.790011,M
798,4092110124,Middle Creek Elem. Sch. Cafeteria,110 MIDDLE CREEK PARK AVE ,,APEX,NC,27539-7982,(919) 773-9570,2000-08-23T00:00:00.000Z,Public School Lunchrooms,-78.759466,35.67025,M
799,4092300166,Food Lion #572 Meat Market ,8320-120 LITCHFORD RD ,,RALEIGH,NC,27615-2464,,2000-07-01T00:00:00.000Z,Meat Market,-78.60101,35.893114,M
800,4092014694,Brueggers`s Bagel ,760 W Williams ST ,,APEX,NC,27502,(919) 367-7720,2006-09-29T00:00:00.000Z,Restaurant,-78.862761,35.738032,M
801,4092021412,Fresh Market #8 Produce,3655 Cary PKWY ,,CARY,NC,27511,(919) 481-2865,2006-10-31T00:00:00.000Z,Food Stand,-78.837992,35.781793,M
802,4092040295,FOODLAND 4 (WCID # 469),100 HARGETT ST ,,RALEIGH,NC,27602,,2013-07-17T00:00:00.000Z,Pushcarts,0,0,U
803,4092040298,RASCAL'S HOT DOGS (WCID #466),10125 DIVISION  DR ,,RALEIGH,NC,27603,,2013-07-05T00:00:00.000Z,Pushcarts,-78.711434,35.633983,M
804,4092016464,SUBWAY #57792,2736 NC HWY 55 ,,CARY,NC,27519,,2013-07-16T00:00:00.000Z,Restaurant,-78.870166,35.784745,M
805,4092160079,NORTH POINTE OF GARNER (KITCHEN),1437 AVERSBORO  RD ,,GARNER,NC,27529,(919) 779-4560,2013-08-22T00:00:00.000Z,Institutional Food Service,-78.61572,35.69057,M
806,4092016510,COURTYARD BISTRO,3401 SUMNER BLVD ,,RALEIGH,NC,27616,(919) 645-0088,2013-09-19T00:00:00.000Z,Restaurant,-78.58018,35.866934,M
807,4092014674,Pei Wei Asian Diner #0116,1107 -101 Walnut ST,,CARY,NC,27511,(919) 337-0050,2006-09-07T00:00:00.000Z,Restaurant,-78.762931,35.771435,M
808,4092014706,Costco Wholesale #645 Food Court,2838 Wake Forest RD ,,RALEIGH,NC,27609,(919) 755-2816,2006-10-24T00:00:00.000Z,Restaurant,-78.622315,35.818255,M
809,4092013116,Overlook Cafe,"701 SAS Campus Dr, Bldg T",,CARY,NC,27513,(919) 531-4827,2000-03-07T00:00:00.000Z,Restaurant,-78.752216,35.823312,M
810,4092020932,Mudcats Stand #1 And Main Commissary,1501 Nc 39 Hwy ,,ZEBULON,NC,27596,(269) 228-7269 ext. 4910,2000-04-14T00:00:00.000Z,Food Stand,-78.271228,35.817267,M
811,4092030237,RED EYE BARBECUE (WCID #416),301 E WILLIAMS ST ,,APEX,NC,27502,(919) 362-7949,2012-02-17T00:00:00.000Z,Mobile Food Units,-78.850821,35.726397,M
812,4092011900,Kroger #355 Deli ,350 E SIX FORKS RD ,,RALEIGH,NC,27609-7879,(919) 832-2110,1996-07-19T00:00:00.000Z,Restaurant,-78.628023,35.819754,M
813,4092110050,Emma Conn Elementary Cafeteria,1220 Brookside DR ,,RALEIGH,NC,27604-2040,(919) 856-7645,1991-10-16T00:00:00.000Z,Public School Lunchrooms,-78.622747,35.796109,M
814,4092110057,Millbrook Sr. High Cafeteria,2201 SPRING FOREST RD ,,RALEIGH,NC,27615-7536,(919) 850-8796,1991-09-17T00:00:00.000Z,Public School Lunchrooms,-78.603001,35.865856,M
815,4092110007,Briarcliff Elementary Cafeteria,1220 POND ST,,CARY,NC,27511-4418,(919) 460-3450,1991-09-17T00:00:00.000Z,Public School Lunchrooms,-78.788265,35.768667,M
816,4092010154,China Star,3201-101 EDWARDS MILL RD ,Ste 101,RALEIGH,NC,27612-5385,(919) 781-1448,1991-05-06T00:00:00.000Z,Restaurant,-78.705568,35.825451,M
817,4092012824,Wang`s Kitchen,1601-41 CROSS LINK RD ,,RALEIGH,NC,27610-4186,(919) 832-0706,1998-10-21T00:00:00.000Z,Restaurant,-78.61376,35.754388,M
818,4092016084,MCDONALDS #18373,415 S MAIN ST ,,Rolesville,NC,27571,(919) 556-7686,2012-01-12T00:00:00.000Z,Restaurant,-78.467015,35.91701,M
819,4092300271,PETRA SUPERMARKET,6089 CAPITAL BLVD ,,RALEIGH,NC,27616,(919) 876-8230,2015-10-05T00:00:00.000Z,Meat Market,-78.583095,35.86882,M
820,4092021519,International Foods Meats,421 Chapanoke  RD ,Ste 140,RALEIGH,NC,27603,(919) 662-5428,2008-03-14T00:00:00.000Z,Food Stand,-78.653318,35.734634,M
821,4092300153,Food Lion #1259 Meat Market ,3685 NEW BERN AVE ,,RALEIGH,NC,27610-1232,(919) 231-7294,2000-07-01T00:00:00.000Z,Meat Market,-78.579237,35.798853,M
822,4092011826,Taco Bell #2836,3224 S WILMINGTON ST,,RALEIGH,NC,27603-3538,(919) 779-1522,1995-12-01T00:00:00.000Z,Restaurant,-78.650909,35.735936,M
823,4092021532,The Fresh Market Deli,6325 Falls of Neuse  RD ,,RALEIGH,NC,27615,(919) 872-8501,2008-04-25T00:00:00.000Z,Food Stand,-78.622516,35.869229,M
824,4092013725,Milano`s Pizza,7509 Purfoy Rd ,,FUQUAY VARINA,NC,27526,(919) 557-6093,2002-11-25T00:00:00.000Z,Restaurant,-78.773147,35.591506,M
825,4092016130,HIGHGROVE ESTATE,1613  S MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 552-6154,2012-03-07T00:00:00.000Z,Restaurant,-78.807038,35.556502,M
3273,4092021785,ONE EARTH,2610 CATES AVE ,,RALEIGH,NC,27695,(919) 515-9245,2014-03-11T00:00:00.000Z,Food Stand,-78.678729,35.784483,M
826,4092016135,LOS TRES MAGUEYES,10120 GREEN LEVEL CHURCH  RD ,,CARY,NC,27519,(919) 967-5444,2012-03-16T00:00:00.000Z,Restaurant,-78.901078,35.820604,M
827,4092016122,Panera Bread #1643,1065 Darrington DR ,,CARY,NC,27513,,2012-03-28T00:00:00.000Z,Restaurant,-78.815727,35.799249,M
828,4092015457,LOS TRES MAGUEYES,10410 MONCREIFFE  RD ,STE 109,RALEIGH,NC,27610,(919) 484-9258,2009-08-27T00:00:00.000Z,Restaurant,-78.792101,35.899963,M
829,4092030266,PAWS CAFE (WCID #504),711 BEAVER DAM ROAD,,CREEDMOOR,NC,27522,(919) 609-9967,2014-10-02T00:00:00.000Z,Mobile Food Units,-78.659,36.051133,M
830,4092017057,FRESH LEVANT BISTRO,8450-106 HONEYCUTT RD ,,RALEIGH,NC,27615,(984) 200-3999,2015-10-14T00:00:00.000Z,Restaurant,0,0,U
831,4092021913,FOOD LION #727 PRODUCE,900 NE MAYNARD RD ,,CARY,NC,27513,(919) 460-6274,2015-11-18T00:00:00.000Z,Food Stand,-78.768381,35.800436,M
832,4092017086,NORTH RIDGE PUB,6010-B FALLS OF NEUSE RD ,,RALEIGH,NC,27609,(919) 981-6005,2015-11-09T00:00:00.000Z,Restaurant,-78.62011,35.864585,M
833,4092030296,PUPUSERIA SALVADORENA LA LIBERTAD (WCID #545),6400 POOLE RD ,,RALEIGH,NC,27610,,2015-11-24T00:00:00.000Z,Mobile Food Units,-78.535456,35.754334,M
834,4092021562,LOWES FOODS #239 PRODUCE,932 GATEWAY COMMONS  CIR ,,WAKE FOREST,NC,27587,(919) 554-0537,2009-03-03T00:00:00.000Z,Food Stand,-78.495178,35.967329,M
835,4092013513,Mitchells Catering,1732 Capital BLVD ,,RALEIGH,NC,27604-1362,(919) 847-0135,2002-01-24T00:00:00.000Z,Restaurant,-78.619468,35.802003,M
836,4092021115,Mudcats Stand #4,1501 NC 39 Hwy ,,ZEBULON,NC,27597,(919) 269-2287,2002-04-01T00:00:00.000Z,Food Stand,-78.271228,35.817267,M
837,4092021145,Villa Pizza #4304,5959 Triangle Town Blv ,,RALEIGH,NC,27616-3268,(919) 792-2181,2002-08-16T00:00:00.000Z,Food Stand,-78.576039,35.865999,M
838,4092015087,BRUEGGERS BAGELS #644,3510 WADE AVE ,,RALEIGH,NC,27607,(919) 828-1301,2008-03-20T00:00:00.000Z,Restaurant,-78.685581,35.80212,M
839,4092015446,FIREHOUSE SUBS #487,1551 HWY 70 W ,,GARNER,NC,27529,(919) 662-4801,2009-08-05T00:00:00.000Z,Restaurant,0,0,U
840,4092016012,CAFE BUONGIORNO'S,3607 FALLS RIVER AVE ,STE 125,RALEIGH,NC,27614,(919) 896-7459,2011-09-28T00:00:00.000Z,Restaurant,-78.564973,35.92959,M
841,4092021125,Cook Out #19,1201 NEW BERN AVE ,,RALEIGH,NC,27610-2529,(919) 821-5410,2002-06-13T00:00:00.000Z,Food Stand,-78.621872,35.780188,M
842,4092011802,Five Star,511 W HARGETT ST ,,RALEIGH,NC,27603-1851,(919) 833-3311,1995-12-04T00:00:00.000Z,Restaurant,-78.646551,35.778353,M
843,4092021082,Han-Dee Hugo's #46,1920 ROCK QUARRY RD ,,RALEIGH,NC,27610-4154,(919) 836-8780,1991-04-02T00:00:00.000Z,Food Stand,-78.612899,35.754139,M
844,4092010686,Saint Mary`s School Dining ,900 HILLSBOROUGH ST ,,RALEIGH,NC,27603-1610,(919) 424-4093,1991-03-19T00:00:00.000Z,Restaurant,-78.652596,35.782742,M
845,4092012963,Cisco Systems Triangle Terrace Cafe,7025 Bldg-5 Kit Creek Rd,,RESEARCH TRIANGLE PARK,NC,27709,(919) 472-2425,1999-07-01T00:00:00.000Z,Restaurant,0,0,U
846,4092030144,Tacos Estilo Hildalgo (Mario Resendiz-Trejo) (WCID # 068),101 Reed ST ,,CARY,NC,27511,(919) 455-3806,2005-11-23T00:00:00.000Z,Mobile Food Units,-78.762928,35.790148,M
847,4092011806,Taco Bell #3277,4506 Capital BLVD ,,RALEIGH,NC,27604-4353,(919) 872-6269,1996-01-05T00:00:00.000Z,Restaurant,-78.578966,35.845714,M
848,4092014498,TGI Friday`s,4209 Wake Forest RD ,,RALEIGH,NC,27609,(919) 872-5542,2006-02-09T00:00:00.000Z,Restaurant,-78.6132,35.839106,M
849,4092030267,OMG CHICKEN (WCID #509),3505 Capital Blvd,,RALEIGH,NC,27604,,2014-10-08T00:00:00.000Z,Mobile Food Units,-78.58693,35.827836,M
850,4092016800,PUBLIX #1466 DELI,1020 BRADFORD PLAZA WAY,,CARY,NC,27513,(919) 460-2082,2014-10-28T00:00:00.000Z,Restaurant,-78.845584,35.793256,M
851,4092016813,MAUDE'S GARDEN &amp; COFFEE,12333 STRICKLAND ROAD,SUITE 100,RALEIGH,NC,27613,(984) 232-8321,2014-11-19T00:00:00.000Z,Restaurant,-78.702813,35.905571,M
852,4092020993,Food Lion #1491 Deli,3151-113 Capital Blv ,,RALEIGH,NC,27604-3335,(919) 790-6728,2000-07-01T00:00:00.000Z,Food Stand,-78.589462,35.822419,M
853,4092014199,Starbucks,7854 Alexander Promenade PL ,,RALEIGH,NC,27617,(919) 957-9587,2004-12-02T00:00:00.000Z,Restaurant,-78.776956,35.914244,M
854,4092013767,Bojangles # 31,10610 Durant Rd ,,RALEIGH,NC,27614,(919) 870-8002,2003-02-18T00:00:00.000Z,Restaurant,-78.591218,35.905869,M
855,4092015605,WAFFLE HOUSE #1279,7605 KNIGHTDALE BLVD ,,KNIGHTDALE,NC,27545,(919) 217-4112,2010-04-23T00:00:00.000Z,Restaurant,-78.473675,35.800045,M
856,4092014716,Bruegger`s Bagel Bakery #93-0683,8231 Brier Creek PKY,,RALEIGH,NC,27617,(919) 484-8262,2006-11-02T00:00:00.000Z,Restaurant,-78.783347,35.906851,M
857,4092014743,Applebee`s AG 352,6609 Knightdale BLVD ,,KNIGHTDALE,NC,27545,(919) 271-7021,2006-12-14T00:00:00.000Z,Restaurant,-78.507453,35.79704,M
858,4092021136,Lowes Foods #189 Seafood ,3001 Widewaters Pky ,,KNIGHTDALE,NC,27545,(919) 217-9184,2002-08-28T00:00:00.000Z,Food Stand,-78.505156,35.795117,M
859,4092013640,Lowes Foods #187 Deli,12524 Capital BLVD ,,WAKE FOREST,NC,27587-7487,(919) 562-5020,2002-08-09T00:00:00.000Z,Restaurant,-78.532704,35.985936,M
860,4092110475,POE ELEMENTARY CAFETERIA,400 PEYTON ST ,,RALEIGH,NC,27610,(919) 250-4775,2008-11-21T00:00:00.000Z,Public School Lunchrooms,-78.605038,35.773261,M
861,4092015312,JOSE AND SONS,327 W DAVIE ST ,STE 102,RALEIGH,NC,27601,(919) 755-0556,2008-12-31T00:00:00.000Z,Restaurant,-78.644975,35.775236,M
862,4092021598,JIMMY JOHN`S #1025,437 FAYETTEVILLE ST ,,RALEIGH,NC,27601,(919) 754-0101,2009-12-01T00:00:00.000Z,Food Stand,-78.639364,35.77441,M
863,4092300245,S-MART MEAT MARKET,1000 RYAN  RD ,,CARY,NC,27511,(919) 469-0559,2009-11-17T00:00:00.000Z,Meat Market,-78.766771,35.776748,M
864,4092010405,Kanki Japanese House Of Steaks,4500 Old Wake Forest RD ,,RALEIGH,NC,27609-6235,(919) 876-4157,1991-05-08T00:00:00.000Z,Restaurant,-78.609958,35.841954,M
865,4092016155,DAILY PLANET CAFE,11   W JONES ST ,STE 1509,RALEIGH,NC,27601,(919) 707-8060,2012-04-12T00:00:00.000Z,Restaurant,-78.639431,35.782205,M
866,4092016161,HIBACHI 88,3416 POOLE RD ,,RALEIGH,NC,27610,(919) 231-1688,2012-04-18T00:00:00.000Z,Restaurant,-78.579533,35.767246,M
867,4092017129,CRISP BAR &amp; RESTAURANT,222-103 GLENWOOD AVE ,,RALEIGH,NC,27603,(984) 200-7835,2015-12-22T00:00:00.000Z,Restaurant,-78.647335,35.783929,M
868,4092021942,CIRCLE K #2720320,3289 AVENT FERRY RD ,,RALEIGH,NC,27606,(919) 851-4889,2016-02-12T00:00:00.000Z,Food Stand,-78.696736,35.767201,M
869,4092011051,Finch`s Restaurant,401 W PEACE ST ,,RALEIGH,NC,27603-1133,(919) 834-7396,1992-02-26T00:00:00.000Z,Restaurant,-78.643427,35.788055,M
870,4092300052,Harris Teeter #289 Meat Market,2603 GLENWOOD AVE ,,RALEIGH,NC,27608-1044,(919) 787-5526,1991-08-26T00:00:00.000Z,Meat Market,-78.660599,35.815504,M
871,4092040249,ROLL DOGS EXPRESS (WCID #393),1300 N MAIN ST ,ROSE'S,FUQUAY VARINA,NC,27526,(757) 705-1060,2010-10-08T00:00:00.000Z,Pushcarts,-78.777701,35.590547,M
872,4092017046,DOS TAQUITOS,6101 GLENWOOD AVE ,,RALEIGH,NC,27612,(918) 787-3373,2015-09-30T00:00:00.000Z,Restaurant,-78.702099,35.854878,M
873,4092017048,FOOD LION #2196 DELI,3609 DAVIS DR ,,MORRISVILLE,NC,27560,(919) 469-4195,2015-10-07T00:00:00.000Z,Restaurant,-78.849185,35.822177,M
874,4092012994,Sullivans Steak House,414 GLENWOOD AVE ,STE 103,RALEIGH,NC,27603-1365,(919) 833-2888,1999-08-09T00:00:00.000Z,Restaurant,-78.646735,35.785658,M
875,4092013746,Jersey Mike`s Subs,200 W Peace St ,Suite 140,RALEIGH,NC,27603,(919) 832-7972,2003-01-14T00:00:00.000Z,Restaurant,-78.641934,35.788662,M
876,4092021167,Harris Teeter #21 Deli,501 Oberlin Rd ,,RALEIGH,NC,27605,(919) 828-9216,2003-01-31T00:00:00.000Z,Food Stand,-78.663262,35.790583,M
877,4092300242,DON JUAN MEAT MARKET,4005-103 NEW BERN AVE ,,RALEIGH,NC,27610,(919) 255-3301,2009-09-09T00:00:00.000Z,Meat Market,-78.568241,35.799161,M
878,4092013658,Kroger #371 Deli ,1371 EAST BROAD STREET,,FUQUAY VARINA,NC,27526-1966,(919) 567-7423,2002-08-21T00:00:00.000Z,Restaurant,-78.776046,35.595487,M
879,4092017154,CAFE TIRAMISU,6008 FALLS OF NEUSE RD ,,RALEIGH,NC,27609,(919) 790-1006,2016-02-17T00:00:00.000Z,Restaurant,-78.618741,35.866279,M
880,4092014557,KFC #J120100,1221 New Bern AVE,,RALEIGH,NC,27610,(919) 828-7460,2006-04-24T00:00:00.000Z,Restaurant,-78.621197,35.780158,M
881,4092011192,Subway #12044,235 TIMBER DR,,GARNER,NC,27529-4870,(919) 779-6820,1992-12-01T00:00:00.000Z,Restaurant,-78.606131,35.685007,M
882,4092012930,PTA Of Wake Forest,12277 CAPITAL BLVD ,,WAKE FOREST,NC,27587-6200,(919) 554-1400,1999-05-17T00:00:00.000Z,Restaurant,-78.540976,35.980874,M
883,4092015349,GENKI RESTAURANT &amp; SUSHI BAR,3420 TEN TEN RD ,Suit 314,CARY,NC,27518,(919) 363-6636,2009-03-04T00:00:00.000Z,Restaurant,-78.792784,35.701891,M
884,4092015898,TRIBECA TAVERN,6004 FALLS OF NEUSE  RD ,,RALEIGH,NC,27609,(919) 790-9992,2011-03-11T00:00:00.000Z,Restaurant,-78.619953,35.865465,M
885,4092110074,Rolesville Elementary Sch. Cafeteria,307 S Main St ,,ROLESVILLE,NC,27571-9662,(919) 554-8691,1991-10-28T00:00:00.000Z,Public School Lunchrooms,-78.462317,35.918625,M
886,4092015460,NEW CHINA KING RESTAURANT,1811 NEW HOPE CHURCH RD,,RALEIGH,NC,27609-6288,(919) 873-1256,2009-09-15T00:00:00.000Z,Restaurant,-78.608154,35.836042,M
887,4092015604,WAFFLE HOUSE #725,2624 WESTINGHOUSE BLVD ,,RALEIGH,NC,27604-2471,(919) 833-5954,2010-04-19T00:00:00.000Z,Restaurant,-78.598236,35.816594,M
888,4092021579,LITTLE CAESARS #2,909 SPRING FOREST RD ,STE 114,RALEIGH,NC,27609,(919) 713-4321,2009-08-28T00:00:00.000Z,Food Stand,-78.623126,35.867659,M
889,4092021786,PORT CITY JAVA TALLEY,2610 CATES AVE ,,RALEIGH,NC,27695,(919) 524-4455,2014-03-11T00:00:00.000Z,Food Stand,-78.678729,35.784483,M
890,4092016654,TASTE OF JAMAICA,600 E CHATHAM ST ,#B,CARY,NC,27511,(919) 461-0045,2014-03-26T00:00:00.000Z,Restaurant,-78.767801,35.790712,M
891,4092016773,CHIPOTLE #2066,9504 STRICKLAND ROAD,,RALEIGH,NC,27615,(919) 322-3259,2014-09-30T00:00:00.000Z,Restaurant,-78.654941,35.901838,M
892,4092016776,MANHATTAN CAFE,320 S WILMINGTON  ST ,,RALEIGH,NC,27601,(919) 833-6105,2014-10-16T00:00:00.000Z,Restaurant,-78.638797,35.776092,M
893,4092016780,HARRIS TEETER #430 STARBUCKS,885 WALNUT STREET,,CARY,NC,27511,(919) 481-4251,2014-10-15T00:00:00.000Z,Restaurant,-78.765601,35.774868,M
894,4092014587,18 Seaboard,18 Seaboard AVE ,Ste. 100,RALEIGH,NC,27604,(919) 861-4318,2006-05-10T00:00:00.000Z,Restaurant,-78.639398,35.789432,M
895,4092014606,Subway,2820 Brentwood RD ,,RALEIGH,NC,27604,(919) 790-3555,2006-06-06T00:00:00.000Z,Restaurant,-78.596152,35.817279,M
896,4092020933,Mudcats Stand #2,1501 Nc 39 Hwy ,,ZEBULON,NC,27596,(269) 228-7269 ext. 4910,2000-04-25T00:00:00.000Z,Food Stand,-78.271228,35.817267,M
897,4092020967,Food Lion #1374 Deli ,9525 STRICKLAND RD ,,RALEIGH,NC,27615-1936,(919) 676-0141,2000-07-01T00:00:00.000Z,Food Stand,-78.654611,35.899327,M
898,4092021917,FOOD LION #1669 PRODUCE,1601 CROSS LINK RD ,,RALEIGH,NC,27610,(919) 807-1397,2015-10-29T00:00:00.000Z,Food Stand,-78.614818,35.754821,M
899,4092017092,CHICK-FIL-A #3448,7107 O'KELLY CHAPEL RD ,,CARY,NC,27519,(919) 466-9525,2015-11-17T00:00:00.000Z,Restaurant,-78.887333,35.845217,M
900,4092016048,GONZA TACOS Y TEQUILA,7713 LEAD MINE  RD ,,RALEIGH,NC,27615,(919) 846-5478,2011-11-17T00:00:00.000Z,Restaurant,-78.660442,35.886175,T
901,4092021699,MARCO'S PIZZA #8093,9101 LEESVILLE RD ,STE 125,RALEIGH,NC,27613,(919) 870-4446,2011-12-23T00:00:00.000Z,Food Stand,-78.725482,35.896759,M
902,4092090008,Wake Forest Meals On Wheels,235 E HOLDING AVE ,,WAKE FOREST,NC,27587-2927,(919) 833-1749,1994-08-19T00:00:00.000Z,Elderly Nutrition Sites (catered),-78.511142,35.971553,M
903,4092021308,Food Runners Collaborative,1001 Blair DR ,,RALEIGH,NC,27603,(919) 856-1823,2005-02-08T00:00:00.000Z,Food Stand,-78.663309,35.764457,M
904,4092013823,THE URBAN TURBAN,2757 NC Hwy 55,,CARY,NC,27519,(919) 367-0888,2003-06-23T00:00:00.000Z,Restaurant,-78.872791,35.785313,M
905,4092300112,Kroger #324 Meat Market ,2680 TIMBER DR ,,GARNER,NC,27529-2571,(919) 661-8400,1997-02-26T00:00:00.000Z,Meat Market,-78.636792,35.71605,M
906,4092021589,WALMART DELI #3889,3151 APEX PEAKWAY ,,APEX,NC,27502,(919) 362-3737,2009-10-05T00:00:00.000Z,Food Stand,0,0,U
907,4092016113,Hereghty Heavenly Delicious,2603-123 Glenwood AVE ,,RALEIGH,NC,27608,(919) 787-3995,2012-03-06T00:00:00.000Z,Restaurant,-78.660467,35.816477,M
908,4092016126,PANERA BREAD #1650,1001 BEAVER CREEK COMMONS DR ,,APEX,NC,27502,(919) 589-0026,2012-03-27T00:00:00.000Z,Restaurant,-78.872386,35.743745,M
909,4092016153,PIZZA HUT #101,3691 NEW BERN  AVE ,,RALEIGH,NC,27610,(919) 900-8096,2012-04-09T00:00:00.000Z,Restaurant,-78.579237,35.798853,M
910,4092013423,John Deere Cafe,2000 EVANS RD,,CARY,NC,27513-2008,(919) 804-2509,2001-10-03T00:00:00.000Z,Restaurant,-78.800871,35.822739,M
911,4092020818,Han-Dee Hugo`s #60,2581 GORMAN ST ,,RALEIGH,NC,27606-4673,(919) 859-5272,1997-11-04T00:00:00.000Z,Food Stand,-78.699546,35.757015,M
912,4092050011,Ravenscroft School Dining,7409 FALLS OF NEUSE RD,,RALEIGH,NC,27615-5316,(919) 847-0900 ext. 2237,1993-11-10T00:00:00.000Z,Private School Lunchrooms,-78.631352,35.88451,M
913,4092017449,THAIPHOON BISTRO,"301 S GLENWOOD AVE, STE. 190",,RALEIGH,NC,27603,(919) 720-4034,2016-11-02T00:00:00.000Z,Restaurant,-78.647456,35.784191,M
914,4092013894,Super Target Store T1826 (Food Ave),7900 Old Wake Forest Rd ,,RALEIGH,NC,27616,(919) 790-1024,2003-09-03T00:00:00.000Z,Restaurant,-78.568142,35.86626,M
915,4092017272,WENDY'S #6336,8050 TEN TEN RD ,,RALEIGH,NC,27603,(919) 329-8224,2016-08-30T00:00:00.000Z,Restaurant,-78.698766,35.663897,M
916,4092015475,DUNKIN DONUTS OF CARY,3511 KILDAIRE FARM RD ,,CARY,NC,27518,(919) 367-9949,2009-09-30T00:00:00.000Z,Restaurant,-78.792784,35.701891,M
917,4092014405,Starbucks # 9465,4421 New Bern AVE ,,RALEIGH,NC,27610,(919) 231-3271,2005-10-19T00:00:00.000Z,Restaurant,-78.560754,35.798921,M
918,4092014448,Fu Kee Express,6320 Capital Blv,,RALEIGH,NC,27616,(919) 872-2661,2005-12-01T00:00:00.000Z,Restaurant,-78.57847,35.870736,M
919,4092015568,HARRIS TEETER #422 DELI,120-100 ST ALBANS  DR ,,RALEIGH,NC,27609,(919) 781-4165,2010-02-03T00:00:00.000Z,Restaurant,-78.638871,35.838197,M
920,4092015584,BRUEGGER`S BAGELS OF NORTH HILLS,110 PARK AT NORTH HILLS ST ,,RALEIGH,NC,27609,(919) 781-5733,2010-03-11T00:00:00.000Z,Restaurant,-78.640316,35.837553,M
921,4092014404,CHICK-FIL-A,1460 N MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 577-1030,2005-10-18T00:00:00.000Z,Restaurant,-78.769245,35.593784,M
922,4092016849,HIBACHI BOWL,8109-129 FAYETTEVILLE ROAD,,RALEIGH,NC,27603,(919) 803-2267,2015-01-06T00:00:00.000Z,Restaurant,-78.701489,35.663431,M
923,4092016873,DRAFT LINE BREWING COMPANY,341-151 BROAD STREET,,FUQUAY-VARINA,NC,27526,(919) 557-7121,2015-02-02T00:00:00.000Z,Restaurant,-78.797274,35.595462,T
924,4092013479,Subway,160 Wakelon St ,,ZEBULON,NC,27597,(919) 269-9293,2001-12-04T00:00:00.000Z,Restaurant,-78.318584,35.832288,M
925,4092014225,Pizza Hut #9107,1805 Aversboro Rd,,GARNER,NC,27529,(919) 779-9200,2005-01-18T00:00:00.000Z,Restaurant,-78.617072,35.685856,M
926,4092015068,Subway #40338,6209-128 Rock Quarry  RD ,,RALEIGH,NC,27610,(919) 773-4101,2008-02-20T00:00:00.000Z,Restaurant,-78.549007,35.723803,M
